timestamp,drone_id,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,battery,temperature,signal_strength,anomaly,anomaly_type
2024-01-01 10:00:00,0,50.24835707650561,-0.0691321505855923,50.32384426905035,0.5106578725316666,0.4520471299322576,-0.3409194140582769,0.0,0.0,0.0,0.0,-26.5597808756978,41.51605803535091,99.71609607890797,24.983723619140758,-76.5168826323161,0,normal
2024-01-01 10:00:00,1,40.65322347140512,28.97531618094075,49.91408747766164,-0.7277956314966687,1.0346578017346282,0.4610576928095682,0.0,0.0,0.0,0.0,20.025531753154947,125.12319567238012,100.0,25.169978720347,-77.67187433851747,0,normal
2024-01-01 10:00:00,2,15.500502696620782,48.075907971997445,50.773949523418565,-0.586878977973182,0.0669446264620532,-0.1571294502060709,0.0,0.0,0.0,0.0,-14.896411000032169,173.4924621816309,100.0,25.176379977476174,-72.9086873250141,0,normal
2024-01-01 10:00:00,3,-14.851520959993431,48.31275395345024,49.73733866942796,-1.867443848294947,-1.2704316592195255,0.7708507424998743,0.0,0.0,0.0,0.0,18.84443990704479,-145.77234417663135,100.0,25.31070324002811,-77.77492063337087,0,normal
2024-01-01 10:00:00,4,-40.51477060813087,28.626971659080677,49.89378658101491,-0.5345106872873018,1.0244408531195577,0.4870391805469225,0.0,0.0,0.0,0.0,22.85524801122313,117.55368234049372,100.0,24.866567600928253,-77.98235421318002,0,normal
2024-01-01 10:00:00,5,-51.14917995608876,-0.123522681037742,48.96304333708162,1.5448655965954927,-0.2047835246308498,0.7205959471726899,0.0,0.0,0.0,0.0,24.815862540169096,-7.550963536292144,99.61478495044558,24.876519013766536,-76.45909310216388,0,normal
2024-01-01 10:00:00,6,-40.78643149864587,-29.045383901789982,49.45309071706581,-0.0283812118637101,-0.7208614044671755,0.3523926027753319,0.0,0.0,0.0,0.0,26.034161725875062,-92.25464175550134,100.0,24.42884635235596,-76.48890922616816,0,normal
2024-01-01 10:00:00,7,-15.247456201314336,-47.38449414024464,49.50614917141131,0.5348984488365378,0.349808567007706,1.2364648419641,0.0,0.0,0.0,0.0,62.66564568309517,33.18355931742047,100.0,24.9211510022074,-80.4471038936911,0,normal
2024-01-01 10:00:00,8,16.346668594927266,-47.329891503652135,50.02452725250226,0.0768847312692067,0.5326298368324274,-0.2329103000024659,0.0,0.0,0.0,0.0,-23.402855724078364,81.78613213675567,100.0,24.976569470322808,-74.49469062404506,0,normal
2024-01-01 10:00:00,9,40.77778425845364,-28.652515929981178,50.08162015541703,0.0696803466075124,-0.1974438798841582,-0.6997943868733714,0.0,0.0,0.0,0.0,-73.34280112411642,-70.56144342682492,100.0,25.682065644896383,-77.23500758938752,0,normal
2024-01-01 10:00:01,0,50.75901494903728,0.3829149793466652,49.98292485499207,0.5106578725316666,0.4520471299322576,-0.3409194140582769,0.0,0.0,0.0,0.0,-26.5597808756978,41.51605803535091,100.0,24.629768175904044,-78.73808397216277,0,normal
2024-01-01 10:00:01,1,39.92542783990845,30.00997398267538,50.37514517047121,-0.7277956314966687,1.0346578017346282,0.4610576928095682,0.0,0.0,0.0,0.0,20.025531753154947,125.12319567238012,99.68089139046504,24.97066738890481,-75.83490927948121,0,normal
2024-01-01 10:00:01,2,14.9136237186476,48.1428525984595,50.616820073212494,-0.586878977973182,0.0669446264620532,-0.1571294502060709,0.0,0.0,0.0,0.0,-14.896411000032169,173.4924621816309,99.83459857624908,24.965075980341314,-77.52799983508001,0,normal
2024-01-01 10:00:01,3,-16.71896480828838,47.04232229423072,50.50818941192784,-1.867443848294947,-1.2704316592195255,0.7708507424998743,0.0,0.0,0.0,0.0,18.84443990704479,-145.77234417663135,99.1836186205982,24.73054883777688,-74.9274617904735,0,normal
2024-01-01 10:00:01,4,-41.04928129541817,29.65141251220023,50.38082576156183,-0.5345106872873018,1.0244408531195577,0.4870391805469225,0.0,0.0,0.0,0.0,22.85524801122313,117.55368234049372,99.6004864252682,25.41372058281909,-75.87954987156616,0,normal
2024-01-01 10:00:01,5,-49.60431435949327,-0.3283062056685918,49.68363928425431,1.5448655965954927,-0.2047835246308498,0.7205959471726899,0.0,0.0,0.0,0.0,24.815862540169096,-7.550963536292144,99.5344992864084,24.632760282975813,-77.73757464414932,0,normal
2024-01-01 10:00:01,6,-40.81481271050958,-29.76624530625716,49.80548331984114,-0.0283812118637101,-0.7208614044671755,0.3523926027753319,0.0,0.0,0.0,0.0,26.034161725875062,-92.25464175550134,99.75566001832595,25.340313831110063,-77.75055588644213,0,normal
2024-01-01 10:00:01,7,-14.7125577524778,-47.03468557323693,50.74261401337541,0.5348984488365378,0.349808567007706,1.2364648419641,0.0,0.0,0.0,0.0,62.66564568309517,33.18355931742047,98.58428030864384,25.31952171435464,-75.56398435675345,0,normal
2024-01-01 10:00:01,8,16.423553326196473,-46.79726166681971,49.791616952499794,0.0768847312692067,0.5326298368324274,-0.2329103000024659,0.0,0.0,0.0,0.0,-23.402855724078364,81.78613213675567,99.49563802545345,24.914542176369935,-76.64211479823828,0,normal
2024-01-01 10:00:01,9,40.84746460506115,-28.849959809865336,49.381825768543656,0.0696803466075124,-0.1974438798841582,-0.6997943868733714,0.0,0.0,0.0,0.0,-73.34280112411642,-70.56144342682492,100.0,25.33098542686707,-74.26205676287559,0,normal
2024-01-01 10:00:02,0,50.77960674108258,1.3836506992431084,49.96520947796569,0.0205917920453018,1.000735719896443,-0.0177153770263771,-0.4900660804863648,0.5486885899641855,0.3232040370318998,30.0,-1.0139496039969902,88.82121095125841,100.0,25.298927856211385,-75.79441765604682,0,normal
2024-01-01 10:00:02,1,40.30055308977837,30.36644743324609,50.28577355591762,0.3751252498699173,0.3564734505707143,-0.0893716145535847,1.102920881366586,-0.6781843511639138,-0.550429307363153,-30.0,-9.798513726315852,43.53958470100509,100.0,25.159107033524837,-79.3757190757786,0,normal
2024-01-01 10:00:02,2,14.576141471910605,48.8313570753857,50.722718350125845,-0.3374822467369949,0.6885044769261981,0.1058982769133507,0.2493967312361871,0.6215598504641449,0.2630277271194217,-30.0,7.863375004065608,116.11257420977178,100.0,25.32654509403073,-73.93407598398768,0,normal
2024-01-01 10:00:02,3,-16.7691475824348,47.775679728295714,49.82848751957802,-0.0501827741464211,0.7333574340649989,-0.6797018923498186,1.8172610741485256,2.0037890932845244,-1.4505526348496929,30.0,-42.75873916062414,93.91457942740928,98.97243438294709,24.93446221455007,-79.08683795779729,0,normal
2024-01-01 10:00:02,4,-42.53657842232372,28.59972993760019,49.63158447152703,-1.4872971269055526,-1.05168257460004,-0.7492412900348029,-0.9527864396182508,-2.076123427719597,-1.2362804705817254,-30.0,-22.358246437908715,-144.73548985401007,100.0,25.3561197099868,-75.23341485323999,0,normal
2024-01-01 10:00:02,5,-49.58509287147511,-0.4172707225395728,50.2070792728627,0.0192214880181609,-0.088964516870981,0.5234399886083878,-1.5256441085773318,0.1158190077598687,-0.1971559585643021,-30.0,80.13586439885285,-77.80819647126971,99.51784118526702,25.150922614505088,-77.18194827242084,0,normal
2024-01-01 10:00:02,6,-39.777175412305205,-30.421720013737865,49.67420515839081,1.0376372982043731,-0.6554747074807068,-0.1312781614503322,1.0660185100680837,0.0653866969864687,-0.4836707642256641,30.0,-6.105282596073979,-32.28057157385802,100.0,25.44578255737649,-75.76984582831484,0,normal
2024-01-01 10:00:02,7,-13.76587560441987,-46.967142398387416,51.03847233663672,0.9466821480579296,0.0675431748495114,0.2958583232613065,0.4117836992213917,-0.2822653921581946,-0.9406065187027934,-30.0,17.31376449827408,4.080981449395086,100.0,25.12857485356508,-79.29802195950255,0,normal
2024-01-01 10:00:02,8,16.445953167832712,-47.03818657835431,49.51028749508641,0.0223998416362398,-0.2409249115345986,-0.2813294574133849,-0.0544848896329668,-0.773554748367026,-0.0484191574109189,-30.0,-49.30205229348947,-84.68823131824915,99.75418376918,24.213338621310623,-79.14912055141548,0,normal
2024-01-01 10:00:02,9,41.16981404520381,-29.676318461528904,49.96536369673425,0.3223494401426592,-0.8263586516635684,0.5835379281905944,0.2526690935351467,-0.6289147717794101,1.2833323150639655,9.357067597914863,33.33989764382881,-68.69002990724195,100.0,24.86081369250444,-80.04547614503589,0,normal
2024-01-01 10:00:03,0,50.24878170924236,1.268066163718552,50.06695515561209,-0.530825031840223,-0.1155845355245563,0.1017456776463987,-0.5514168238855248,-1.1163202554209994,0.1194610546727759,-30.0,10.607817036424889,-167.71587290749218,100.0,25.27957376438279,-78.32078254393812,0,normal
2024-01-01 10:00:03,1,40.47811446906031,29.827202374136156,51.14762496246184,0.1775613792819399,-0.5392450591099411,0.8618514065442184,-0.1975638705879774,-0.8957185096806555,0.9512230210978032,-30.0,56.62594979600178,-71.77443799024235,99.6251133854282,25.162093283271023,-78.86637546085679,0,normal
